time,water usage dl
2025-12-03 09:30,7478556
2025-12-03 09:45,7478556
2025-12-03 10:00,7478556
2025-12-03 10:15,7478556
2025-12-03 10:30,7478556
2025-12-03 10:45,7478556
2025-12-03 11:00,7478616
2025-12-03 11:15,7478616
2025-12-03 11:30,7478616
2025-12-03 11:45,7478616
2025-12-03 12:00,7478616
2025-12-03 12:15,7478616
2025-12-03 12:30,7478616
2025-12-03 12:45,7478616
2025-12-03 13:00,7478616
2025-12-03 13:15,7478616
2025-12-03 13:30,7478616
2025-12-03 13:45,7478616
2025-12-03 14:00,7478616
2025-12-03 14:15,7478700
2025-12-03 14:30,7478776
2025-12-03 14:45,7478796
2025-12-03 15:00,7478796
2025-12-03 15:15,7478796
2025-12-03 15:30,7478796
2025-12-03 15:45,7478833
2025-12-03 16:00,7479036
2025-12-03 16:15,7479240
2025-12-03 16:30,7479240
2025-12-03 16:45,7479240
2025-12-03 17:00,7479240
2025-12-03 17:15,7479240
2025-12-03 17:30,7479240
2025-12-03 17:45,7479240
2025-12-03 18:00,7479240
2025-12-03 18:15,7479240
2025-12-03 18:30,7479240
2025-12-03 18:45,7479240
2025-12-03 19:00,7479240
2025-12-03 19:15,7479240
2025-12-03 19:30,7479240
2025-12-03 19:45,7479370
2025-12-03 20:00,7479370
2025-12-03 20:15,7479370
2025-12-03 20:30,7479370
2025-12-03 20:45,7479370
2025-12-03 21:00,7479370
2025-12-03 21:15,7479370
2025-12-03 21:30,7479370
2025-12-03 21:45,7479370
2025-12-03 22:00,7479370
2025-12-03 22:15,7479370
2025-12-03 22:30,7479370
2025-12-03 22:45,7479436
2025-12-03 23:00,7479483
2025-12-03 23:15,7479483
2025-12-03 23:30,7479483
2025-12-03 23:45,7479483
2025-12-04 00:00,7479523
2025-12-04 00:15,7479600
2025-12-04 00:30,7479600
2025-12-04 00:45,7479630
2025-12-04 01:00,7479630
2025-12-04 01:15,7479630
2025-12-04 01:30,7479630
2025-12-04 01:45,7479630
2025-12-04 02:00,7479630
2025-12-04 02:15,7479630
2025-12-04 02:30,7479630
2025-12-04 02:45,7479630
2025-12-04 03:00,7479630
2025-12-04 03:15,7479696
2025-12-04 03:30,7479696
2025-12-04 03:45,7479696
2025-12-04 04:00,7479696
2025-12-04 04:15,7479696
2025-12-04 04:30,7479696
2025-12-04 04:45,7479696
2025-12-04 05:00,7479696
2025-12-04 05:15,7479696
2025-12-04 05:30,7479696
2025-12-04 05:45,7479696
2025-12-04 06:00,7479696
2025-12-04 06:15,7479696
2025-12-04 06:30,7479696
2025-12-04 06:45,7479696
2025-12-04 07:00,7479733
2025-12-04 07:15,7479733
2025-12-04 07:30,7479756
2025-12-04 07:45,7479756
2025-12-04 08:00,7479863
2025-12-04 08:15,7479863
2025-12-04 08:30,7479943
2025-12-04 08:45,7480166
2025-12-04 09:00,7480166
2025-12-04 09:15,7480166
2025-12-04 09:30,7480166
2025-12-04 09:45,7480166
2025-12-04 10:00,7480216
2025-12-04 10:15,7480253
2025-12-04 10:30,7480253
2025-12-04 10:45,7480253
2025-12-04 11:00,7480253
2025-12-04 11:15,7480253
2025-12-04 11:30,7480253
2025-12-04 11:45,7480256
2025-12-04 12:00,7480256
2025-12-04 12:15,7480256
2025-12-04 12:30,7480256
2025-12-04 12:45,7480256
2025-12-04 13:00,7480260
2025-12-04 13:15,7480260
2025-12-04 13:30,7480260
2025-12-04 13:45,7480260
2025-12-04 14:00,7480260
2025-12-04 14:15,7480336
2025-12-04 14:30,7480343
2025-12-04 14:45,7480343
2025-12-04 15:00,7480343
2025-12-04 15:15,7480343
2025-12-04 15:30,7480343
2025-12-04 15:45,7480343
2025-12-04 16:00,7480343
2025-12-04 16:15,7480343
2025-12-04 16:30,7480400
2025-12-04 16:45,7480400
2025-12-04 17:00,7480400
2025-12-04 17:15,7480453
2025-12-04 17:30,7480520
2025-12-04 17:45,7480593
2025-12-04 18:00,7480656
2025-12-04 18:15,7480656
2025-12-04 18:30,7480656
2025-12-04 18:45,7481583
2025-12-04 19:00,7482563
2025-12-04 19:15,7482563
2025-12-04 19:30,7482566
2025-12-04 19:45,7482566
2025-12-04 20:00,7482566
2025-12-04 20:15,7482566
2025-12-04 20:30,7482613
2025-12-04 20:45,7482613
2025-12-04 21:00,7482613
2025-12-04 21:15,7482613
2025-12-04 21:30,7482640
2025-12-04 21:45,7482723
2025-12-04 22:00,7482743
2025-12-04 22:15,7482750
2025-12-04 22:30,7482750
2025-12-04 22:45,7482776
2025-12-04 23:00,7482776
2025-12-04 23:15,7482796
2025-12-04 23:30,7482796
2025-12-04 23:45,7482796
2025-12-05 00:00,7482796
2025-12-05 00:15,7482796
2025-12-05 00:30,7482796
2025-12-05 00:45,7482796
2025-12-05 01:00,7482796
2025-12-05 01:15,7482833
2025-12-05 01:30,7482833
2025-12-05 01:45,7482833
2025-12-05 02:00,7482833
2025-12-05 02:15,7482833
2025-12-05 02:30,7482833
2025-12-05 02:45,7482833
2025-12-05 03:00,7482833
2025-12-05 03:15,7482833
2025-12-05 03:30,7482833
2025-12-05 03:45,7482833
2025-12-05 04:00,7482833
2025-12-05 04:15,7482833
2025-12-05 04:30,7482833
2025-12-05 04:45,7482833
2025-12-05 05:00,7482916
2025-12-05 05:15,7482916
2025-12-05 05:30,7482916
2025-12-05 05:45,7482916
2025-12-05 06:00,7482916
2025-12-05 06:15,7482916
2025-12-05 06:30,7482953
2025-12-05 06:45,7482953
2025-12-05 07:00,7482953
2025-12-05 07:15,7482953
2025-12-05 07:30,7482953
2025-12-05 07:45,7482956
2025-12-05 08:00,7483050
2025-12-05 08:15,7483056
2025-12-05 08:30,7483056
2025-12-05 08:45,7483056
2025-12-05 09:00,7483056
2025-12-05 09:15,7483056
2025-12-05 09:30,7483090
2025-12-05 09:45,7483090
2025-12-05 10:00,7483090
2025-12-05 10:15,7483090
2025-12-05 10:30,7483213
2025-12-05 10:45,7483983
2025-12-05 11:00,7483983
2025-12-05 11:15,7484000
2025-12-05 11:30,7484000
2025-12-05 11:45,7484003
2025-12-05 12:00,7484003
2025-12-05 12:15,7484060
2025-12-05 12:30,7484093
2025-12-05 12:45,7484093
2025-12-05 13:00,7484093
2025-12-05 13:15,7484126
2025-12-05 13:30,7484146
2025-12-05 13:45,7484350
2025-12-05 14:00,7484363
2025-12-05 14:15,7484413
2025-12-05 14:30,7484456
2025-12-05 14:45,7484510
2025-12-05 15:00,7484513
2025-12-05 15:15,7484573
2025-12-05 15:30,7484573
2025-12-05 15:45,7484676
2025-12-05 16:00,7484676
2025-12-05 16:15,7484676
2025-12-05 16:30,7484676
2025-12-05 16:45,7484733
2025-12-05 17:00,7484853
2025-12-05 17:15,7484886
2025-12-05 17:30,7484890
2025-12-05 17:45,7484890
2025-12-05 18:00,7484890
2025-12-05 18:15,7484890
2025-12-05 18:30,7484890
2025-12-05 18:45,7484933
2025-12-05 19:00,7485013
2025-12-05 19:15,7485170
2025-12-05 19:30,7485173
2025-12-05 19:45,7485173
2025-12-05 20:00,7485250
2025-12-05 20:15,7485280
2025-12-05 20:30,7485280
2025-12-05 20:45,7485280
2025-12-05 21:00,7485280
2025-12-05 21:15,7485280
2025-12-05 21:30,7485280
2025-12-05 21:45,7485280
2025-12-05 22:00,7485286
2025-12-05 22:15,7485346
2025-12-05 22:30,7485346
2025-12-05 22:45,7485346
2025-12-05 23:00,7485406
2025-12-05 23:15,7485406
2025-12-05 23:30,7485410
2025-12-05 23:45,7485446
2025-12-06 00:00,7485446
2025-12-06 00:15,7485446
2025-12-06 00:30,7485446
2025-12-06 00:45,7485446
2025-12-06 01:00,7485446
2025-12-06 01:15,7485446
2025-12-06 01:30,7485446
2025-12-06 01:45,7485446
2025-12-06 02:00,7485446
2025-12-06 02:15,7485446
2025-12-06 02:30,7485446
2025-12-06 02:45,7485446
2025-12-06 03:00,7485446
2025-12-06 03:15,7485446
2025-12-06 03:30,7485480
2025-12-06 03:45,7485480
2025-12-06 04:00,7485480
2025-12-06 04:15,7485480
2025-12-06 04:30,7485480
2025-12-06 04:45,7485480
2025-12-06 05:00,7485480
2025-12-06 05:15,7485480
2025-12-06 05:30,7485480
2025-12-06 05:45,7485480
2025-12-06 06:00,7485480
2025-12-06 06:15,7485516
2025-12-06 06:30,7485516
2025-12-06 06:45,7485516
2025-12-06 07:00,7485516
2025-12-06 07:15,7485600
2025-12-06 07:30,7485600
2025-12-06 07:45,7485600
2025-12-06 08:00,7485680
2025-12-06 08:15,7485683
2025-12-06 08:30,7485683
2025-12-06 08:45,7485683
2025-12-06 09:00,7485683
2025-12-06 09:15,7485683
2025-12-06 09:30,7485936
2025-12-06 09:45,7485936
2025-12-06 10:00,7485936
2025-12-06 10:15,7486003
2025-12-06 10:30,7486006
2025-12-06 10:45,7486006
2025-12-06 11:00,7486183
2025-12-06 11:15,7486183
2025-12-06 11:30,7486240
2025-12-06 11:45,7486300
2025-12-06 12:00,7486300
2025-12-06 12:15,7486300
2025-12-06 12:30,7486306
2025-12-06 12:45,7486316
2025-12-06 13:00,7486390
2025-12-06 13:15,7486480
2025-12-06 13:30,7486550
2025-12-06 13:45,7486553
2025-12-06 14:00,7486613
2025-12-06 14:15,7486656
2025-12-06 14:30,7486656
2025-12-06 14:45,7486656
2025-12-06 15:00,7486686
2025-12-06 15:15,7486770
2025-12-06 15:30,7486770
2025-12-06 15:45,7486773
2025-12-06 16:00,7486773
2025-12-06 16:15,7486833
2025-12-06 16:30,7486833
2025-12-06 16:45,7486846
2025-12-06 17:00,7486923
2025-12-06 17:15,7486943
2025-12-06 17:30,7486946
2025-12-06 17:45,7486950
2025-12-06 18:00,7486950
2025-12-06 18:15,7487036
2025-12-06 18:30,7487396
2025-12-06 18:45,7487490
2025-12-06 19:00,7487530
2025-12-06 19:15,7488913
2025-12-06 19:30,7489996
2025-12-06 19:45,7489996
2025-12-06 20:00,7490023
2025-12-06 20:15,7490126
2025-12-06 20:30,7490130
2025-12-06 20:45,7490130
2025-12-06 21:00,7490336
2025-12-06 21:15,7490413
2025-12-06 21:30,7490413
2025-12-06 21:45,7490413
2025-12-06 22:00,7490413
2025-12-06 22:15,7490536
2025-12-06 22:30,7490536
2025-12-06 22:45,7490673
2025-12-06 23:00,7490673
2025-12-06 23:15,7490753
2025-12-06 23:30,7490753
2025-12-06 23:45,7490753
2025-12-07 00:00,7490753
2025-12-07 00:15,7490753
2025-12-07 00:30,7490753
2025-12-07 00:45,7490753
2025-12-07 01:00,7490790
2025-12-07 01:15,7490790
2025-12-07 01:30,7490790
2025-12-07 01:45,7490790
2025-12-07 02:00,7490790
2025-12-07 02:15,7490790
2025-12-07 02:30,7490790
2025-12-07 02:45,7490790
2025-12-07 03:00,7490790
2025-12-07 03:15,7490803
2025-12-07 03:30,7490803
2025-12-07 03:45,7490803
2025-12-07 04:00,7490843
2025-12-07 04:15,7490843
2025-12-07 04:30,7490880
2025-12-07 04:45,7490880
2025-12-07 05:00,7490880
2025-12-07 05:15,7490880
2025-12-07 05:30,7490880
2025-12-07 05:45,7490880
2025-12-07 06:00,7490880
2025-12-07 06:15,7490880
2025-12-07 06:30,7490880
2025-12-07 06:45,7490880
2025-12-07 07:00,7490880
2025-12-07 07:15,7490966
2025-12-07 07:30,7490966
2025-12-07 07:45,7490966
2025-12-07 08:00,7491006
2025-12-07 08:15,7491006
2025-12-07 08:30,7491006
2025-12-07 08:45,7491006
2025-12-07 09:00,7491006
2025-12-07 09:15,7491006
2025-12-07 09:30,7491303
2025-12-07 09:45,7491513
2025-12-07 10:00,7491516
2025-12-07 10:15,7491563
2025-12-07 10:30,7491563
2025-12-07 10:45,7491563
2025-12-07 11:00,7491563
2025-12-07 11:15,7491563
2025-12-07 11:30,7491563
2025-12-07 11:45,7491563
2025-12-07 12:00,7491563
2025-12-07 12:15,7491616
2025-12-07 12:30,7491616
2025-12-07 12:45,7491616
2025-12-07 13:00,7491616
2025-12-07 13:15,7491616
2025-12-07 13:30,7491616
2025-12-07 13:45,7491650
2025-12-07 14:00,7491650
2025-12-07 14:15,7491650
2025-12-07 14:30,7491686
2025-12-07 14:45,7491686
2025-12-07 15:00,7492310
2025-12-07 15:15,7492313
2025-12-07 15:30,7492346
2025-12-07 15:45,7492410
2025-12-07 16:00,7492410
2025-12-07 16:15,7492410
2025-12-07 16:30,7492506
2025-12-07 16:45,7492653
2025-12-07 17:00,7492690
2025-12-07 17:15,7492840
2025-12-07 17:30,7492880
2025-12-07 17:45,7492880
2025-12-07 18:00,7493210
2025-12-07 18:15,7493380
2025-12-07 18:30,7493393
2025-12-07 18:45,7493393
2025-12-07 19:00,7493530
2025-12-07 19:15,7493653
2025-12-07 19:30,7493756
2025-12-07 19:45,7493840
2025-12-07 20:00,7493840
2025-12-07 20:15,7493840
2025-12-07 20:30,7493840
2025-12-07 20:45,7493910
2025-12-07 21:00,7493910
2025-12-07 21:15,7493910
2025-12-07 21:30,7493946
2025-12-07 21:45,7493946
2025-12-07 22:00,7493946
2025-12-07 22:15,7493960
2025-12-07 22:30,7494040
2025-12-07 22:45,7494040
2025-12-07 23:00,7494040
2025-12-07 23:15,7494040
2025-12-07 23:30,7494076
2025-12-07 23:45,7494076
2025-12-08 00:00,7494076
2025-12-08 00:15,7494076
2025-12-08 00:30,7494076
2025-12-08 00:45,7494076
2025-12-08 01:00,7494140
2025-12-08 01:15,7494183
2025-12-08 01:30,7494183
2025-12-08 01:45,7494183
2025-12-08 02:00,7494223
2025-12-08 02:15,7494223
2025-12-08 02:30,7494223
2025-12-08 02:45,7494223
2025-12-08 03:00,7494223
2025-12-08 03:15,7494223
2025-12-08 03:30,7494223
2025-12-08 03:45,7494223
2025-12-08 04:00,7494260
2025-12-08 04:15,7494260
2025-12-08 04:30,7494260
2025-12-08 04:45,7494260
2025-12-08 05:00,7494260
2025-12-08 05:15,7494260
2025-12-08 05:30,7494260
2025-12-08 05:45,7494260
2025-12-08 06:00,7494260
2025-12-08 06:15,7494260
2025-12-08 06:30,7494300
2025-12-08 06:45,7494300
2025-12-08 07:00,7494300
2025-12-08 07:15,7494300
2025-12-08 07:30,7494300
2025-12-08 07:45,7494316
2025-12-08 08:00,7494380
2025-12-08 08:15,7494380
2025-12-08 08:30,7494390
2025-12-08 08:45,7494390
2025-12-08 09:00,7494763
2025-12-08 09:15,7495176
2025-12-08 09:30,7495226
2025-12-08 09:45,7495226
2025-12-08 10:00,7495226
2025-12-08 10:15,7495226
2025-12-08 10:30,7495226
2025-12-08 10:45,7495226
2025-12-08 11:00,7495226
2025-12-08 11:15,7495266
2025-12-08 11:30,7495456
2025-12-08 11:45,7495493
2025-12-08 12:00,7495493
2025-12-08 12:15,7495523
2025-12-08 12:30,7495523
2025-12-08 12:45,7495523
2025-12-08 13:00,7495523
2025-12-08 13:15,7495523
2025-12-08 13:30,7495556
2025-12-08 13:45,7495556
2025-12-08 14:00,7495556
2025-12-08 14:15,7495593
2025-12-08 14:30,7495603
2025-12-08 14:45,7495696
2025-12-08 15:00,7496540
2025-12-08 15:15,7496573
2025-12-08 15:30,7496693
2025-12-08 15:45,7496830
2025-12-08 16:00,7496966
2025-12-08 16:15,7497153
2025-12-08 16:30,7497153
2025-12-08 16:45,7497346
2025-12-08 17:00,7497346
2025-12-08 17:15,7497346
2025-12-08 17:30,7497346
2025-12-08 17:45,7497383
2025-12-08 18:00,7497383
2025-12-08 18:15,7497416
2025-12-08 18:30,7497416
2025-12-08 18:45,7497416
2025-12-08 19:00,7497416
2025-12-08 19:15,7497420
2025-12-08 19:30,7497420
2025-12-08 19:45,7497456
2025-12-08 20:00,7497456
2025-12-08 20:15,7497456
2025-12-08 20:30,7497456
2025-12-08 20:45,7497490
2025-12-08 21:00,7497490
2025-12-08 21:15,7497490
2025-12-08 21:30,7497490
2025-12-08 21:45,7497510
2025-12-08 22:00,7497510
2025-12-08 22:15,7497510
2025-12-08 22:30,7497513
2025-12-08 22:45,7497573
2025-12-08 23:00,7497623
2025-12-08 23:15,7497623
2025-12-08 23:30,7497623
2025-12-08 23:45,7497676
2025-12-09 00:00,7497700
2025-12-09 00:15,7497756
2025-12-09 00:30,7497756
2025-12-09 00:45,7497756
2025-12-09 01:00,7497840
2025-12-09 01:15,7497840
2025-12-09 01:30,7497840
2025-12-09 01:45,7497840
2025-12-09 02:00,7497876
2025-12-09 02:15,7497876
2025-12-09 02:30,7497876
2025-12-09 02:45,7497876
2025-12-09 03:00,7497876
2025-12-09 03:15,7497876
2025-12-09 03:30,7497876
2025-12-09 03:45,7497876
2025-12-09 04:00,7497876
2025-12-09 04:15,7497876
2025-12-09 04:30,7497913
2025-12-09 04:45,7497913
2025-12-09 05:00,7497956
2025-12-09 05:15,7497993
2025-12-09 05:30,7497993
2025-12-09 05:45,7497993
2025-12-09 06:00,7497993
2025-12-09 06:15,7497993
2025-12-09 06:30,7497993
2025-12-09 06:45,7497993
2025-12-09 07:00,7497993
2025-12-09 07:15,7497993
2025-12-09 07:30,7497993
2025-12-09 07:45,7497993
2025-12-09 08:00,7497993
2025-12-09 08:15,7497993
2025-12-09 08:30,7497993
2025-12-09 08:45,7497993
2025-12-09 09:00,7497993
2025-12-09 09:15,7497993
2025-12-09 09:30,7498046
2025-12-09 09:45,7498503
2025-12-09 10:00,7498503
2025-12-09 10:15,7498533
2025-12-09 10:30,7498533
2025-12-09 10:45,7498533
2025-12-09 11:00,7498543
2025-12-09 11:15,7498543
2025-12-09 11:30,7498543
2025-12-09 11:45,7498543
2025-12-09 12:00,7498633
2025-12-09 12:15,7498653
2025-12-09 12:30,7498803
2025-12-09 12:45,7498836
2025-12-09 13:00,7498840
2025-12-09 13:15,7498840
2025-12-09 13:30,7498853
2025-12-09 13:45,7498886
2025-12-09 14:00,7499066
2025-12-09 14:15,7499320
2025-12-09 14:30,7499320
2025-12-09 14:45,7499320
2025-12-09 15:00,7499320
2025-12-09 15:15,7499320
2025-12-09 15:30,7499320
2025-12-09 15:45,7499320
2025-12-09 16:00,7499320
2025-12-09 16:15,7499320
2025-12-09 16:30,7499320
2025-12-09 16:45,7499320
2025-12-09 17:00,7499363
2025-12-09 17:15,7499363
2025-12-09 17:30,7499363
2025-12-09 17:45,7499363
2025-12-09 18:00,7499363
2025-12-09 18:15,7499400
2025-12-09 18:30,7499400
2025-12-09 18:45,7499400
2025-12-09 19:00,7499400
2025-12-09 19:15,7499400
2025-12-09 19:30,7499400
2025-12-09 19:45,7499400
2025-12-09 20:00,7499400
2025-12-09 20:15,7499406
2025-12-09 20:30,7499406
2025-12-09 20:45,7499406
2025-12-09 21:00,7499443
2025-12-09 21:15,7499443
2025-12-09 21:30,7499443
2025-12-09 21:45,7499443
2025-12-09 22:00,7499443
2025-12-09 22:15,7499556
2025-12-09 22:30,7499563
2025-12-09 22:45,7499563
2025-12-09 23:00,7499563
2025-12-09 23:15,7499620
2025-12-09 23:30,7499633
2025-12-09 23:45,7499670
2025-12-10 00:00,7499683
2025-12-10 00:15,7499683
2025-12-10 00:30,7499726
2025-12-10 00:45,7499736
2025-12-10 01:00,7499736
2025-12-10 01:15,7499736
2025-12-10 01:30,7499736
2025-12-10 01:45,7499736
2025-12-10 02:00,7499736
2025-12-10 02:15,7499736
2025-12-10 02:30,7499736
2025-12-10 02:45,7499736
2025-12-10 03:00,7499736
2025-12-10 03:15,7499773
2025-12-10 03:30,7499773
2025-12-10 03:45,7499773
2025-12-10 04:00,7499813
2025-12-10 04:15,7499813
2025-12-10 04:30,7499813
2025-12-10 04:45,7499813
2025-12-10 05:00,7499850
2025-12-10 05:15,7499850
2025-12-10 05:30,7499850
2025-12-10 05:45,7499853
2025-12-10 06:00,7499890
2025-12-10 06:15,7499890
2025-12-10 06:30,7499890
2025-12-10 06:45,7499890
2025-12-10 07:00,7499890
2025-12-10 07:15,7499890
2025-12-10 07:30,7499890
2025-12-10 07:45,7499890
2025-12-10 08:00,7499930
2025-12-10 08:15,7500043
2025-12-10 08:30,7500043
2025-12-10 08:45,7500080
2025-12-10 09:00,7500080
2025-12-10 09:15,7500620
2025-12-10 09:30,7500666
2025-12-10 09:45,7500666
2025-12-10 10:00,7500666
2025-12-10 10:15,7500666
2025-12-10 10:30,7500666
2025-12-10 10:45,7500703
2025-12-10 11:00,7500703
2025-12-10 11:15,7500703
2025-12-10 11:30,7500883
2025-12-10 11:45,7500923
2025-12-10 12:00,7500963
2025-12-10 12:15,7501020
2025-12-10 12:30,7501050
2025-12-10 12:45,7501060
2025-12-10 13:00,7501090
2025-12-10 13:15,7501220
2025-12-10 13:30,7501546
2025-12-10 13:45,7501726
2025-12-10 14:00,7501763
2025-12-10 14:15,7501790
2025-12-10 14:30,7501853
2025-12-10 14:45,7502006
2025-12-10 15:00,7502040
2025-12-10 15:15,7502096
2025-12-10 15:30,7502300
2025-12-10 15:45,7502550
2025-12-10 16:00,7502570
2025-12-10 16:15,7502570
2025-12-10 16:30,7502656
2025-12-10 16:45,7502723
2025-12-10 17:00,7502776
2025-12-10 17:15,7502793
2025-12-10 17:30,7502826
2025-12-10 17:45,7502826
2025-12-10 18:00,7502826
2025-12-10 18:15,7502976
2025-12-10 18:30,7503006
2025-12-10 18:45,7503023
2025-12-10 19:00,7503026
2025-12-10 19:15,7503040
2025-12-10 19:30,7503983
2025-12-10 19:45,7504133
2025-12-10 20:00,7504200
2025-12-10 20:15,7504210
2025-12-10 20:30,7504240
2025-12-10 20:45,7504240
2025-12-10 21:00,7504240
2025-12-10 21:15,7504240
2025-12-10 21:30,7504276
2025-12-10 21:45,7504310
2025-12-10 22:00,7504373
2025-12-10 22:15,7504433
2025-12-10 22:30,7504433
2025-12-10 22:45,7504436
2025-12-10 23:00,7505216
2025-12-10 23:15,7506566
2025-12-10 23:30,7506600
2025-12-10 23:45,7506600
2025-12-11 00:00,7506606
2025-12-11 00:15,7506646
2025-12-11 00:30,7506706
2025-12-11 00:45,7506706
2025-12-11 01:00,7506706
2025-12-11 01:15,7506706
2025-12-11 01:30,7506706
2025-12-11 01:45,7506743
2025-12-11 02:00,7506743
2025-12-11 02:15,7506743
2025-12-11 02:30,7506783
2025-12-11 02:45,7506783
2025-12-11 03:00,7506823
2025-12-11 03:15,7506823
2025-12-11 03:30,7506823
2025-12-11 03:45,7506823
2025-12-11 04:00,7506823
2025-12-11 04:15,7506823
2025-12-11 04:30,7506823
2025-12-11 04:45,7506823
2025-12-11 05:00,7506823
2025-12-11 05:15,7506823
2025-12-11 05:30,7506823
2025-12-11 05:45,7506860
2025-12-11 06:00,7506860
2025-12-11 06:15,7506860
2025-12-11 06:30,7506860
2025-12-11 06:45,7506860
2025-12-11 07:00,7506896
2025-12-11 07:15,7506896
2025-12-11 07:30,7506896
2025-12-11 07:45,7506896
2025-12-11 08:00,7506896
2025-12-11 08:15,7506986
2025-12-11 08:30,7507003
2025-12-11 08:45,7507020
2025-12-11 09:00,7507083
2025-12-11 09:15,7507723
2025-12-11 09:30,7507766
2025-12-11 09:45,7507766
2025-12-11 10:00,7507766
2025-12-11 10:15,7507766
2025-12-11 10:30,7507966
2025-12-11 10:45,7507970
2025-12-11 11:00,7507996
2025-12-11 11:15,7508003
2025-12-11 11:30,7508063
2025-12-11 11:45,7508093
2025-12-11 12:00,7508106
2025-12-11 12:15,7508106
2025-12-11 12:30,7508106
2025-12-11 12:45,7508170
2025-12-11 13:00,7508170
2025-12-11 13:15,7508253
2025-12-11 13:30,7508293
2025-12-11 13:45,7508293
2025-12-11 14:00,7508293
2025-12-11 14:15,7508293
2025-12-11 14:30,7508310
2025-12-11 14:45,7508333
2025-12-11 15:00,7508333
2025-12-11 15:15,7508333
2025-12-11 15:30,7508333
2025-12-11 15:45,7508333
2025-12-11 16:00,7508373
2025-12-11 16:15,7508373
2025-12-11 16:30,7508383
2025-12-11 16:45,7508383
2025-12-11 17:00,7508383
2025-12-11 17:15,7508486
2025-12-11 17:30,7508486
2025-12-11 17:45,7508490
2025-12-11 18:00,7508570
2025-12-11 18:15,7508793
2025-12-11 18:30,7508833
2025-12-11 18:45,7508833
2025-12-11 19:00,7508836
2025-12-11 19:15,7508843
2025-12-11 19:30,7508916
2025-12-11 19:45,7508936
2025-12-11 20:00,7509326
2025-12-11 20:15,7509516
2025-12-11 20:30,7509550
2025-12-11 20:45,7509556
2025-12-11 21:00,7509960
2025-12-11 21:15,7509966
2025-12-11 21:30,7510013
2025-12-11 21:45,7511233
2025-12-11 22:00,7512210
2025-12-11 22:15,7512210
2025-12-11 22:30,7512210
2025-12-11 22:45,7512253
2025-12-11 23:00,7512260
2025-12-11 23:15,7512260
2025-12-11 23:30,7512260
2025-12-11 23:45,7512273
2025-12-12 00:00,7512313
2025-12-12 00:15,7512313
2025-12-12 00:30,7512313
2025-12-12 00:45,7512313
2025-12-12 01:00,7512313
2025-12-12 01:15,7512313
2025-12-12 01:30,7512313
2025-12-12 01:45,7512313
2025-12-12 02:00,7512313
2025-12-12 02:15,7512313
2025-12-12 02:30,7512313
2025-12-12 02:45,7512313
2025-12-12 03:00,7512313
2025-12-12 03:15,7512313
2025-12-12 03:30,7512313
2025-12-12 03:45,7512316
2025-12-12 04:00,7512350
2025-12-12 04:15,7512350
2025-12-12 04:30,7512350
2025-12-12 04:45,7512350
2025-12-12 05:00,7512350
2025-12-12 05:15,7512390
2025-12-12 05:30,7512426
2025-12-12 05:45,7512426
2025-12-12 06:00,7512426
2025-12-12 06:15,7512466
2025-12-12 06:30,7512466
2025-12-12 06:45,7512466
2025-12-12 07:00,7512466
2025-12-12 07:15,7512466
2025-12-12 07:30,7512586
2025-12-12 07:45,7512666
2025-12-12 08:00,7512676
2025-12-12 08:15,7513156
2025-12-12 08:30,7513173
2025-12-12 08:45,7513176
2025-12-12 09:00,7513176
2025-12-12 09:15,7513176
2025-12-12 09:30,7513226
2025-12-12 09:45,7513226
2025-12-12 10:00,7513226
2025-12-12 10:15,7513313
2025-12-12 10:30,7515040
2025-12-12 10:45,7515040
2025-12-12 11:00,7515040
2025-12-12 11:15,7515040
2025-12-12 11:30,7515040
2025-12-12 11:45,7515040
2025-12-12 12:00,7515050
2025-12-12 12:15,7515050
2025-12-12 12:30,7515050
2025-12-12 12:45,7515050
2025-12-12 13:00,7515050
2025-12-12 13:15,7515050
2025-12-12 13:30,7515050
2025-12-12 13:45,7515050
2025-12-12 14:00,7515106
2025-12-12 14:15,7515106
2025-12-12 14:30,7515106
2025-12-12 14:45,7515106
2025-12-12 15:00,7515120
2025-12-12 15:15,7515120
2025-12-12 15:30,7515120
2025-12-12 15:45,7515120
2025-12-12 16:00,7515120
2025-12-12 16:15,7515143
2025-12-12 16:30,7515210
2025-12-12 16:45,7515233
2025-12-12 17:00,7515233
2025-12-12 17:15,7515233
2025-12-12 17:30,7515266
2025-12-12 17:45,7515266
2025-12-12 18:00,7515266
2025-12-12 18:15,7515266
2025-12-12 18:30,7515313
2025-12-12 18:45,7515313
2025-12-12 19:00,7515313
2025-12-12 19:15,7515420
2025-12-12 19:30,7515420
2025-12-12 19:45,7515420
2025-12-12 20:00,7515420
2025-12-12 20:15,7515420
2025-12-12 20:30,7515420
2025-12-12 20:45,7515420
2025-12-12 21:00,7515420
2025-12-12 21:15,7515420
2025-12-12 21:30,7515420
2025-12-12 21:45,7515420
2025-12-12 22:00,7515420
2025-12-12 22:15,7515420
2025-12-12 22:30,7515476
2025-12-12 22:45,7515530
2025-12-12 23:00,7515530
2025-12-12 23:15,7515530
2025-12-12 23:30,7515603
2025-12-12 23:45,7515610
2025-12-13 00:00,7515613
2025-12-13 00:15,7515613
2025-12-13 00:30,7515666
2025-12-13 00:45,7515666
2025-12-13 01:00,7515666
2025-12-13 01:15,7515666
2025-12-13 01:30,7515666
2025-12-13 01:45,7515666
2025-12-13 02:00,7515666
2025-12-13 02:15,7515666
